EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,?
1260276,30,No,Travel_Rarely,1329,Cardiology,29,4,Life Sciences,1,3,Male,61,3,2,Nurse,1,Divorced,4115,13192,
1313206,40,No,Travel_Frequently,1184,Cardiology,2,4,Medical,1,2,Male,62,3,2,Nurse,2,Married,4327,25440,
1562759,50,No,Travel_Frequently,1421,Neurology,2,3,Medical,1,4,Female,30,3,4,Other,1,Married,17856,9490,
1818579,28,No,Travel_Rarely,1179,Maternity,19,4,Medical,1,4,Male,78,2,1,Nurse,1,Married,3196,12449,
1221210,46,No,Travel_Rarely,1450,Maternity,15,2,Life Sciences,1,4,Male,52,3,5,Administrative,2,Married,19081,10849,
1285937,35,No,Travel_Rarely,1361,Cardiology,17,4,Life Sciences,1,3,Male,94,3,2,Nurse,1,Married,8966,21026,
1063216,24,Yes,Travel_Rarely,984,Maternity,17,2,Life Sciences,1,4,Female,97,3,1,Nurse,2,Married,2210,3372,
1551282,33,No,Travel_Frequently,1146,Cardiology,25,3,Medical,1,2,Female,82,3,2,Nurse,3,Married,4539,4905,
1310719,36,No,Travel_Rarely,917,Maternity,6,4,Life Sciences,1,3,Male,60,1,1,Nurse,3,Divorced,2741,6865,
1544205,30,No,Travel_Rarely,853,Maternity,7,4,Life Sciences,1,3,Male,49,3,2,Nurse,3,Divorced,3491,11309,
1503934,44,No,Travel_Rarely,200,Maternity,29,4,Other,1,4,Male,32,3,2,Other,4,Single,4541,7744,
1531205,20,No,Travel_Rarely,654,Cardiology,21,3,Marketing,1,3,Male,43,4,1,Other,4,Single,2678,5050,
1126413,46,No,Travel_Rarely,150,Neurology,2,4,Technical Degree,1,4,Male,60,3,2,Therapist,4,Divorced,7379,17433,
1170535,42,No,Non-Travel,179,Neurology,2,5,Medical,1,4,Male,79,4,2,Other,1,Married,6272,12858,
1520995,60,No,Travel_Rarely,696,Cardiology,7,4,Marketing,1,2,Male,52,4,2,Nurse,4,Divorced,5220,10893,
1229290,32,No,Travel_Frequently,116,Maternity,13,3,Other,1,3,Female,77,2,1,Nurse,2,Married,2743,7331,
1034448,32,No,Travel_Frequently,1316,Maternity,2,2,Life Sciences,1,4,Female,38,3,2,Other,3,Single,4998,2338,
1516924,36,No,Travel_Rarely,363,Neurology,1,3,Technical Degree,1,3,Female,77,1,3,Therapist,1,Divorced,10252,4235,
1487583,33,No,Travel_Rarely,117,Maternity,9,3,Medical,1,1,Male,60,3,1,Other,4,Married,2781,6311,
1516360,40,No,Travel_Rarely,107,Cardiology,10,3,Technical Degree,1,2,Female,84,2,2,Nurse,2,Divorced,6852,11591,
1384279,25,No,Travel_Rarely,1356,Cardiology,10,4,Life Sciences,1,3,Male,57,3,2,Nurse,4,Single,4950,20623,
1658193,30,No,Travel_Rarely,1465,Maternity,1,3,Medical,1,4,Male,63,3,1,Other,2,Married,3579,9369,
1645050,42,No,Travel_Frequently,458,Maternity,26,5,Medical,1,1,Female,60,3,3,Administrative,1,Married,13191,23281,
1695470,35,No,Non-Travel,1212,Cardiology,8,2,Marketing,1,3,Female,78,2,3,Nurse,4,Married,10377,13755,
1362336,27,No,Travel_Rarely,1103,Maternity,14,3,Life Sciences,1,1,Male,42,3,1,Other,1,Married,2235,14377,
1442702,54,No,Travel_Frequently,966,Neurology,1,4,Life Sciences,1,4,Female,53,3,3,Therapist,3,Divorced,10502,9659,
1226564,44,No,Travel_Rarely,1117,Maternity,2,1,Life Sciences,1,1,Female,72,4,1,Other,4,Married,2011,19982,
1245033,19,Yes,Non-Travel,504,Maternity,10,3,Medical,1,1,Female,96,2,1,Other,2,Single,1859,6148,
1856613,29,No,Travel_Rarely,1010,Maternity,1,3,Life Sciences,1,1,Female,97,3,1,Other,4,Divorced,3760,5598,
1559788,54,No,Travel_Rarely,685,Maternity,3,3,Life Sciences,1,4,Male,85,3,4,Administrative,4,Married,17779,23474,
1845153,31,No,Travel_Rarely,1332,Maternity,11,2,Medical,1,3,Male,80,3,2,Nurse,1,Married,6833,17089,
1216132,31,No,Travel_Rarely,1062,Maternity,24,3,Medical,1,3,Female,96,2,2,Nurse,1,Single,6812,17198,
1718896,59,No,Travel_Rarely,326,Cardiology,3,3,Life Sciences,1,3,Female,48,2,2,Nurse,4,Single,5171,16490,
1659741,43,No,Travel_Rarely,920,Maternity,3,3,Life Sciences,1,3,Male,96,1,5,Administrative,4,Married,19740,18625,
1460231,49,No,Travel_Rarely,1098,Neurology,4,2,Medical,1,1,Male,85,2,5,Other,3,Married,18711,12124,
1276743,36,No,Travel_Frequently,469,Maternity,3,3,Technical Degree,1,3,Male,46,3,1,Other,2,Married,3692,9256,
1551418,48,No,Travel_Rarely,969,Maternity,2,2,Technical Degree,1,4,Male,76,4,1,Nurse,2,Single,2559,16620,
1409781,27,No,Travel_Rarely,1167,Maternity,4,2,Life Sciences,1,1,Male,76,3,1,Other,3,Divorced,2517,3208,
1429070,29,No,Travel_Rarely,1329,Maternity,7,3,Life Sciences,1,3,Male,82,3,2,Nurse,4,Divorced,6623,4204,
1149718,48,No,Travel_Rarely,715,Maternity,1,3,Life Sciences,1,4,Male,76,2,5,Administrative,4,Single,18265,8733,
1593907,29,No,Travel_Rarely,694,Maternity,1,3,Life Sciences,1,4,Female,87,2,4,Administrative,4,Divorced,16124,3423,
1346366,34,No,Travel_Rarely,1320,Maternity,20,3,Technical Degree,1,3,Female,89,4,1,Other,3,Married,2585,21643,
1471840,44,No,Travel_Rarely,1099,Cardiology,5,3,Marketing,1,2,Male,88,3,5,Administrative,2,Married,18213,8751,
1081187,33,No,Travel_Rarely,536,Cardiology,10,5,Marketing,1,4,Male,82,4,3,Nurse,3,Divorced,8380,21708,
1237363,19,No,Travel_Rarely,265,Maternity,25,3,Life Sciences,1,2,Female,57,4,1,Other,4,Single,2994,21221,
1473069,23,No,Travel_Rarely,373,Maternity,1,2,Life Sciences,1,4,Male,47,3,1,Other,3,Married,1223,16901,
1322371,25,Yes,Travel_Frequently,599,Cardiology,24,1,Life Sciences,1,3,Male,73,1,1,Other,4,Single,1118,8040,
1574047,26,No,Travel_Rarely,583,Maternity,4,2,Life Sciences,1,3,Male,53,3,1,Other,4,Single,2875,9973,
1588094,45,No,Travel_Rarely,1449,Cardiology,2,3,Marketing,1,1,Female,94,1,5,Administrative,2,Single,18824,2493,
1364438,55,No,Non-Travel,177,Maternity,8,1,Medical,1,4,Male,37,2,4,Nurse,2,Divorced,13577,25592,
1724855,21,Yes,Travel_Frequently,251,Maternity,10,2,Life Sciences,1,1,Female,45,2,1,Nurse,3,Single,2625,25308,
1032289,46,No,Travel_Rarely,168,Cardiology,4,2,Marketing,1,4,Female,33,2,5,Administrative,2,Married,18789,9946,
1826524,34,No,Travel_Rarely,131,Cardiology,2,3,Marketing,1,3,Female,86,3,2,Nurse,1,Single,4538,6039,
1426682,51,No,Travel_Frequently,237,Cardiology,9,3,Life Sciences,1,4,Male,83,3,5,Administrative,2,Divorced,19847,19196,
1826449,59,No,Travel_Rarely,1429,Maternity,18,4,Medical,1,4,Male,67,3,3,Therapist,4,Single,10512,20002,
1319702,34,No,Travel_Frequently,135,Maternity,19,3,Medical,1,3,Female,46,3,2,Nurse,2,Divorced,4444,22534,
1668404,28,Yes,Travel_Frequently,791,Maternity,1,4,Medical,1,4,Male,44,3,1,Nurse,3,Single,2154,6842,
1459186,44,No,Travel_Rarely,1199,Neurology,4,2,Life Sciences,1,3,Male,92,4,5,Other,1,Divorced,19190,17477,
1488640,34,No,Travel_Frequently,648,Neurology,11,3,Life Sciences,1,3,Male,56,2,2,Other,2,Married,4490,21833,
1711208,35,No,Travel_Rarely,735,Maternity,6,1,Life Sciences,1,3,Male,66,3,1,Other,3,Married,3506,6020,
1619962,42,No,Travel_Rarely,603,Maternity,7,4,Medical,1,2,Female,78,4,2,Other,2,Married,2372,5628,
1411176,43,No,Travel_Rarely,531,Cardiology,4,4,Marketing,1,4,Female,56,2,3,Nurse,4,Single,10231,20364,
1702814,36,No,Travel_Rarely,429,Neurology,2,4,Life Sciences,1,3,Female,53,3,2,Therapist,2,Single,5410,2323,
1059499,44,No,Travel_Rarely,621,Maternity,15,3,Medical,1,1,Female,73,3,3,Nurse,4,Married,7978,14075,
1612685,28,No,Travel_Frequently,193,Maternity,2,3,Life Sciences,1,4,Male,52,2,1,Nurse,4,Married,3867,14222,
1744003,51,No,Travel_Frequently,968,Maternity,6,2,Medical,1,2,Female,40,2,1,Nurse,3,Single,2838,4257,
1825727,30,No,Non-Travel,879,Maternity,9,2,Medical,1,3,Female,72,3,2,Therapist,3,Single,4695,12858,
1100849,29,Yes,Travel_Rarely,806,Maternity,7,3,Technical Degree,1,2,Female,39,3,1,Nurse,3,Divorced,3339,17285,
1165880,28,No,Travel_Rarely,640,Maternity,1,3,Technical Degree,1,4,Male,84,3,1,Other,1,Single,2080,4732,
1386101,25,No,Travel_Rarely,266,Maternity,1,3,Medical,1,4,Female,40,3,1,Other,2,Single,2096,18830,
1053739,32,No,Travel_Rarely,604,Cardiology,8,3,Medical,1,3,Male,56,4,2,Nurse,4,Married,6209,11693,
1259785,45,No,Travel_Frequently,364,Neurology,25,3,Medical,1,2,Female,83,3,5,Other,2,Single,18061,13035,
1772045,39,No,Travel_Rarely,412,Neurology,13,4,Medical,1,3,Female,94,2,4,Other,2,Divorced,17123,17334,
1153402,58,No,Travel_Rarely,848,Maternity,23,4,Life Sciences,1,1,Male,88,3,1,Other,3,Divorced,2372,26076,
1111156,32,No,Travel_Rarely,1089,Maternity,7,2,Life Sciences,1,4,Male,79,3,2,Nurse,3,Married,4883,22845,
1191511,39,Yes,Travel_Rarely,360,Maternity,23,3,Medical,1,3,Male,93,3,1,Other,1,Single,3904,22154,
1391589,30,No,Travel_Rarely,1138,Maternity,6,3,Technical Degree,1,1,Female,48,2,2,Nurse,4,Married,4627,23631,
1474475,36,No,Travel_Rarely,325,Maternity,10,4,Technical Degree,1,4,Female,63,3,3,Nurse,3,Married,7094,5747,
1211290,46,No,Travel_Rarely,991,Neurology,1,2,Life Sciences,1,4,Female,44,3,1,Other,1,Single,3423,22957,
1193428,28,No,Non-Travel,1476,Maternity,1,3,Life Sciences,1,3,Female,55,1,2,Nurse,4,Married,6674,16392,
1545703,50,No,Travel_Rarely,1322,Maternity,28,3,Life Sciences,1,4,Female,43,3,4,Administrative,1,Married,16880,22422,
1202936,40,Yes,Travel_Rarely,299,Cardiology,25,4,Marketing,1,4,Male,57,2,3,Nurse,2,Single,9094,17235,
1171299,52,Yes,Travel_Rarely,1030,Cardiology,5,3,Life Sciences,1,2,Male,64,3,3,Nurse,2,Single,8446,21534,
1277861,30,No,Travel_Rarely,634,Neurology,17,4,Medical,1,2,Female,95,3,3,Other,1,Married,11916,25927,
1622014,39,No,Travel_Rarely,524,Maternity,18,2,Life Sciences,1,1,Male,32,3,2,Therapist,3,Single,4534,13352,
1379068,31,No,Non-Travel,587,Cardiology,2,4,Life Sciences,1,4,Female,57,3,3,Nurse,3,Divorced,9852,8935,
1546275,41,No,Non-Travel,256,Cardiology,10,2,Medical,1,3,Male,40,1,2,Nurse,2,Single,6151,22074,
1288105,31,Yes,Travel_Frequently,1060,Cardiology,1,3,Life Sciences,1,4,Female,54,3,1,Other,2,Single,2302,8319,
1518688,44,No,Travel_Rarely,935,Maternity,3,3,Life Sciences,1,1,Male,89,3,1,Nurse,1,Married,2362,14669,
1071499,42,No,Non-Travel,495,Neurology,2,1,Life Sciences,1,3,Male,37,3,4,Other,3,Married,17861,26582,
1704652,55,No,Travel_Rarely,282,Neurology,2,2,Medical,1,4,Female,58,1,5,Other,3,Married,19187,6992,
1074172,56,No,Travel_Rarely,206,Neurology,8,4,Life Sciences,1,4,Male,99,3,5,Administrative,2,Single,19717,4022,
1415953,40,No,Non-Travel,458,Maternity,16,2,Life Sciences,1,3,Male,74,3,1,Other,3,Divorced,3544,8532,
1492244,34,No,Travel_Rarely,943,Maternity,9,3,Life Sciences,1,4,Male,86,3,3,Nurse,4,Divorced,8500,5494,
1510065,40,No,Travel_Rarely,523,Maternity,2,3,Life Sciences,1,3,Male,98,3,2,Other,4,Single,4661,22455,
1338493,41,No,Travel_Frequently,1018,Cardiology,1,3,Marketing,1,3,Female,66,3,2,Nurse,1,Divorced,4103,4297,
1451242,35,No,Travel_Frequently,482,Maternity,4,4,Life Sciences,1,3,Male,87,3,2,Other,3,Single,4249,2690,
1265137,51,No,Travel_Rarely,770,Neurology,5,3,Life Sciences,1,3,Male,84,3,4,Administrative,2,Divorced,14026,17588,
1465164,38,No,Travel_Rarely,1009,Cardiology,2,2,Life Sciences,1,2,Female,31,3,2,Nurse,1,Divorced,6893,19461,
1420569,34,No,Travel_Rarely,507,Cardiology,15,2,Medical,1,3,Female,66,3,2,Nurse,1,Single,6125,23553,
1796375,25,No,Travel_Rarely,882,Maternity,19,1,Medical,1,4,Male,67,3,1,Nurse,4,Married,3669,9075,
1536328,58,Yes,Travel_Rarely,601,Cardiology,7,4,Medical,1,3,Female,53,2,3,Therapist,1,Married,10008,12023,
1346672,40,No,Travel_Rarely,329,Maternity,1,4,Life Sciences,1,2,Male,88,3,1,Nurse,2,Married,2387,6762,
1408258,36,No,Travel_Frequently,607,Cardiology,7,3,Marketing,1,1,Female,83,4,2,Nurse,1,Married,4639,2261,
1172129,48,No,Travel_Rarely,855,Neurology,4,3,Life Sciences,1,4,Male,54,3,3,Therapist,4,Single,7898,18706,
1525335,27,No,Travel_Rarely,1291,Cardiology,11,3,Medical,1,3,Female,98,4,1,Other,4,Married,2534,6527,
1138505,51,No,Travel_Rarely,1405,Maternity,11,2,Technical Degree,1,4,Female,82,2,4,Therapist,2,Single,13142,24439,
1792003,18,No,Non-Travel,1124,Maternity,1,3,Life Sciences,1,4,Female,97,3,1,Nurse,4,Single,1611,19305,
1584366,35,No,Travel_Rarely,817,Maternity,1,3,Medical,1,4,Female,60,2,2,Nurse,4,Married,5363,10846,
1224247,27,No,Travel_Frequently,793,Cardiology,2,1,Life Sciences,1,4,Male,43,1,2,Nurse,4,Single,5071,20392,
1081600,55,Yes,Travel_Rarely,267,Cardiology,13,4,Marketing,1,1,Male,85,4,4,Nurse,3,Single,13695,9277,
1665397,56,No,Travel_Rarely,1369,Maternity,23,3,Life Sciences,1,4,Male,68,3,4,Therapist,2,Married,13402,18235,
1073438,34,No,Non-Travel,999,Maternity,26,1,Technical Degree,1,1,Female,92,2,1,Other,3,Divorced,2029,15891,
1858522,40,No,Travel_Rarely,1202,Maternity,2,1,Medical,1,2,Female,89,4,2,Nurse,3,Divorced,6377,13888,
1528867,34,No,Travel_Rarely,285,Maternity,29,3,Medical,1,2,Male,86,3,2,Nurse,3,Married,5429,17491,
1648657,31,Yes,Travel_Frequently,703,Cardiology,2,3,Life Sciences,1,3,Female,90,2,1,Other,4,Single,2785,11882,
1805986,35,Yes,Travel_Frequently,662,Cardiology,18,4,Marketing,1,4,Female,67,3,2,Nurse,3,Married,4614,23288,
1272720,38,No,Travel_Frequently,693,Maternity,7,3,Life Sciences,1,4,Male,57,4,1,Other,3,Divorced,2610,15748,
1415194,34,No,Travel_Rarely,404,Maternity,2,4,Technical Degree,1,3,Female,98,3,2,Nurse,4,Single,6687,6163,
1176516,28,No,Travel_Rarely,736,Cardiology,26,3,Life Sciences,1,3,Male,48,2,2,Nurse,1,Married,4724,24232,
1542102,31,Yes,Travel_Rarely,330,Maternity,22,4,Medical,1,4,Male,98,3,2,Therapist,3,Married,6179,21057,
1872881,39,No,Travel_Rarely,1498,Cardiology,21,4,Life Sciences,1,1,Male,44,2,2,Nurse,4,Married,6120,3567,
1588882,51,No,Travel_Frequently,541,Cardiology,2,3,Marketing,1,2,Male,52,3,3,Nurse,2,Married,10596,15395,
1278061,41,No,Travel_Frequently,1200,Maternity,22,3,Life Sciences,1,4,Female,75,3,2,Other,4,Divorced,5467,13953,
1220976,37,No,Travel_Rarely,1439,Maternity,4,1,Life Sciences,1,3,Male,54,3,1,Other,3,Married,2996,5182,
1068192,33,No,Travel_Frequently,1111,Cardiology,5,1,Life Sciences,1,2,Male,61,3,2,Nurse,4,Married,9998,19293,
1633178,32,No,Travel_Rarely,499,Cardiology,2,1,Marketing,1,3,Male,36,3,2,Nurse,2,Married,4078,20497,
1432591,39,No,Non-Travel,1485,Maternity,25,2,Life Sciences,1,3,Male,71,3,3,Nurse,3,Married,10920,3449,
1844995,25,No,Travel_Rarely,1372,Cardiology,18,1,Life Sciences,1,1,Male,93,4,2,Nurse,3,Married,6232,12477,
1162157,52,No,Travel_Frequently,322,Maternity,28,2,Medical,1,4,Female,59,4,4,Therapist,3,Married,13247,9731,
1084924,43,No,Travel_Rarely,930,Maternity,6,3,Medical,1,1,Female,73,2,2,Other,3,Single,4081,20003,
1229066,27,No,Travel_Rarely,205,Cardiology,10,3,Marketing,1,4,Female,98,2,2,Nurse,4,Married,5769,7100,
1526314,27,Yes,Travel_Rarely,135,Maternity,17,4,Life Sciences,1,4,Female,51,3,1,Other,3,Single,2394,25681,
1339537,26,No,Travel_Rarely,683,Maternity,2,1,Medical,1,1,Male,36,2,1,Other,4,Single,3904,4050,
1112703,42,No,Travel_Rarely,1147,Neurology,10,3,Human Resources,1,3,Female,31,3,4,Administrative,1,Married,16799,16616,
1768835,52,No,Travel_Rarely,258,Maternity,8,4,Other,1,3,Female,54,3,1,Nurse,1,Married,2950,17363,
1742081,37,No,Travel_Rarely,1462,Maternity,11,3,Medical,1,1,Female,94,3,1,Nurse,3,Single,3629,19106,
1729034,35,No,Travel_Frequently,200,Maternity,18,2,Life Sciences,1,3,Male,60,3,3,Therapist,4,Single,9362,19944,
1141939,25,No,Travel_Rarely,949,Maternity,1,3,Technical Degree,1,1,Male,81,3,1,Nurse,4,Married,3229,4910,
1115350,26,No,Travel_Rarely,652,Maternity,7,3,Other,1,3,Male,100,4,1,Nurse,1,Single,3578,23577,
1218088,29,No,Travel_Rarely,332,Neurology,17,3,Other,1,2,Male,51,2,3,Other,1,Single,7988,9769,
1246982,49,No,Travel_Frequently,1475,Maternity,28,2,Life Sciences,1,1,Male,97,2,2,Nurse,1,Single,4284,22710,
1458822,29,Yes,Travel_Frequently,337,Maternity,14,1,Other,1,3,Female,84,3,3,Nurse,4,Single,7553,22930,
1699413,54,No,Travel_Rarely,971,Maternity,1,3,Medical,1,4,Female,54,3,4,Administrative,4,Single,17328,5652,
1620973,58,No,Travel_Rarely,1055,Maternity,1,3,Medical,1,4,Female,76,3,5,Administrative,1,Married,19701,22456,
1793695,55,No,Travel_Rarely,1136,Maternity,1,4,Medical,1,2,Male,81,4,4,Administrative,4,Divorced,14732,12414,
1583611,36,No,Travel_Rarely,1174,Cardiology,3,4,Marketing,1,1,Female,99,3,2,Nurse,2,Single,9278,20763,
1792620,31,Yes,Travel_Frequently,667,Cardiology,1,4,Life Sciences,1,2,Female,50,1,1,Other,3,Single,1359,16154,
1225271,30,No,Travel_Rarely,855,Cardiology,7,4,Marketing,1,4,Female,73,3,2,Nurse,1,Divorced,4779,12761,
1703058,31,No,Travel_Rarely,182,Maternity,8,5,Life Sciences,1,1,Female,93,3,4,Administrative,2,Single,16422,8847,
1613258,34,No,Travel_Frequently,560,Maternity,1,4,Other,1,4,Male,91,3,1,Other,1,Divorced,2996,20284,
1611839,31,Yes,Travel_Rarely,202,Maternity,8,3,Life Sciences,1,1,Female,34,2,1,Other,2,Single,1261,22262,
1434118,27,No,Travel_Rarely,1377,Maternity,11,1,Life Sciences,1,2,Male,91,3,1,Nurse,1,Married,2099,7679,
1577542,36,No,Travel_Rarely,172,Maternity,4,4,Life Sciences,1,1,Male,37,2,2,Nurse,4,Single,5810,22604,
1537620,36,No,Travel_Rarely,329,Cardiology,16,4,Marketing,1,3,Female,98,2,2,Nurse,1,Married,5647,13494,
1827650,47,No,Travel_Rarely,465,Maternity,1,3,Technical Degree,1,1,Male,74,3,1,Other,4,Married,3420,10205,
1533398,25,Yes,Travel_Rarely,383,Cardiology,9,2,Life Sciences,1,1,Male,68,2,1,Other,1,Married,4400,15182,
1469983,37,No,Non-Travel,1413,Maternity,5,2,Technical Degree,1,3,Male,84,4,1,Nurse,3,Single,3500,25470,
1272818,56,No,Travel_Rarely,1255,Maternity,1,2,Life Sciences,1,1,Female,90,3,1,Other,1,Married,2066,10494,
1174986,47,No,Travel_Rarely,359,Maternity,2,4,Medical,1,1,Female,82,3,4,Administrative,3,Married,17169,26703,
1259120,24,No,Travel_Rarely,1476,Cardiology,4,1,Medical,1,4,Female,42,3,2,Nurse,3,Married,4162,15211,
1236111,32,No,Travel_Rarely,601,Cardiology,7,5,Marketing,1,4,Male,97,3,2,Nurse,4,Married,9204,23343,
1625621,34,No,Travel_Rarely,401,Maternity,1,3,Life Sciences,1,4,Female,86,2,1,Nurse,2,Married,3294,3708,
1743607,41,No,Travel_Rarely,1283,Maternity,5,5,Medical,1,2,Male,90,4,1,Other,3,Married,2127,5561,
1115072,40,No,Non-Travel,663,Maternity,9,4,Other,1,3,Male,81,3,2,Nurse,3,Divorced,3975,23099,
1497203,31,No,Travel_Rarely,326,Cardiology,8,2,Life Sciences,1,1,Male,31,3,3,Nurse,4,Divorced,10793,8386,
1821156,46,No,Travel_Rarely,377,Cardiology,9,3,Marketing,1,1,Male,52,3,3,Nurse,4,Divorced,10096,15986,
1853035,39,Yes,Non-Travel,592,Maternity,2,3,Life Sciences,1,1,Female,54,2,1,Nurse,1,Single,3646,17181,
1549232,31,No,Travel_Frequently,1445,Neurology,1,5,Life Sciences,1,3,Female,100,4,3,Therapist,2,Single,7446,8931,
1211666,45,No,Travel_Rarely,1038,Maternity,20,3,Medical,1,2,Male,95,1,3,Nurse,1,Divorced,10851,19863,
1214806,31,No,Travel_Rarely,1398,Neurology,8,2,Medical,1,4,Female,96,4,1,Other,2,Single,2109,24609,
1355585,31,Yes,Travel_Frequently,523,Maternity,2,3,Life Sciences,1,2,Male,94,3,1,Nurse,4,Married,3722,21081,
1341233,45,No,Travel_Rarely,1448,Maternity,29,3,Technical Degree,1,2,Male,55,3,3,Therapist,4,Married,9380,14720,
1203781,48,No,Travel_Rarely,1221,Cardiology,7,3,Marketing,1,3,Male,96,3,2,Nurse,1,Divorced,5486,24795,
1234542,34,No,Travel_Rarely,1107,Neurology,9,4,Technical Degree,1,1,Female,52,3,1,Other,3,Married,2742,3072,
1282478,40,No,Non-Travel,218,Maternity,8,1,Medical,1,4,Male,55,2,3,Administrative,2,Divorced,13757,25178,
1488687,28,No,Travel_Rarely,866,Cardiology,5,3,Medical,1,4,Male,84,3,2,Nurse,1,Single,8463,23490,
1520049,44,No,Non-Travel,981,Maternity,5,3,Life Sciences,1,3,Male,90,2,1,Nurse,3,Single,3162,7973,
1811254,53,No,Travel_Rarely,447,Maternity,2,3,Medical,1,4,Male,39,4,4,Administrative,2,Single,16598,19764,
1028391,49,No,Travel_Rarely,1495,Maternity,5,4,Technical Degree,1,1,Male,96,3,2,Nurse,3,Married,6651,21534,
1759045,40,No,Travel_Rarely,896,Maternity,2,3,Medical,1,3,Male,68,3,1,Other,3,Divorced,2345,8045,
1613858,44,No,Travel_Rarely,1467,Maternity,20,3,Life Sciences,1,4,Male,49,3,1,Other,2,Single,3420,21158,
1317016,33,No,Travel_Frequently,430,Cardiology,7,3,Medical,1,4,Male,54,3,2,Nurse,1,Married,4373,17456,
1364493,34,No,Travel_Rarely,1326,Cardiology,3,3,Other,1,4,Male,81,1,2,Nurse,1,Single,4759,15891,
1477875,30,No,Travel_Rarely,1358,Cardiology,16,1,Life Sciences,1,4,Male,96,3,2,Nurse,3,Married,5301,2939,
1439547,42,No,Travel_Frequently,748,Maternity,9,2,Medical,1,1,Female,74,3,1,Nurse,4,Single,3673,16458,
1869891,44,No,Travel_Frequently,383,Cardiology,1,5,Marketing,1,1,Female,79,3,2,Nurse,3,Married,4768,9282,
1800991,30,No,Non-Travel,990,Maternity,7,3,Technical Degree,1,3,Male,64,3,1,Other,3,Divorced,1274,7152,
1081412,57,No,Travel_Rarely,405,Maternity,1,2,Life Sciences,1,2,Male,93,4,2,Other,3,Married,4900,2721,
1705514,49,No,Travel_Rarely,1490,Maternity,7,4,Life Sciences,1,3,Male,35,3,3,Nurse,2,Divorced,10466,20948,
1769488,34,No,Travel_Frequently,829,Maternity,15,3,Medical,1,2,Male,71,3,4,Administrative,1,Divorced,17007,11929,
1678672,28,No,Travel_Frequently,1496,Cardiology,1,3,Technical Degree,1,1,Male,92,3,1,Other,3,Married,2909,15747,
1472943,29,Yes,Travel_Frequently,115,Cardiology,13,3,Technical Degree,1,1,Female,51,3,2,Nurse,2,Single,5765,17485,
1817745,34,Yes,Travel_Rarely,790,Cardiology,24,4,Medical,1,1,Female,40,2,2,Nurse,2,Single,4599,7815,
1218204,35,No,Travel_Rarely,660,Cardiology,7,1,Life Sciences,1,4,Male,76,3,1,Other,3,Married,2404,16192,
1812838,24,Yes,Travel_Frequently,381,Maternity,9,3,Medical,1,2,Male,89,3,1,Nurse,1,Single,3172,16998,
1384737,24,No,Non-Travel,830,Cardiology,13,2,Life Sciences,1,4,Female,78,3,1,Other,2,Married,2033,7103,
1456798,44,No,Travel_Frequently,1193,Neurology,2,1,Medical,1,2,Male,86,3,3,Therapist,3,Single,10209,19719,
1075494,29,No,Travel_Rarely,1246,Cardiology,19,3,Life Sciences,1,3,Male,77,2,2,Nurse,3,Divorced,8620,23757,
1557335,30,No,Travel_Rarely,330,Neurology,1,3,Life Sciences,1,3,Male,46,3,1,Other,3,Divorced,2064,15428,
1498617,55,No,Travel_Rarely,1229,Maternity,4,4,Life Sciences,1,4,Male,30,3,2,Nurse,3,Married,4035,16143,
1732917,33,No,Travel_Rarely,1099,Maternity,4,4,Medical,1,1,Female,82,2,1,Nurse,2,Married,3838,8192,
1235079,47,No,Travel_Rarely,571,Cardiology,14,3,Medical,1,3,Female,78,3,2,Nurse,3,Married,4591,24200,
1473545,28,Yes,Travel_Frequently,289,Maternity,2,2,Medical,1,3,Male,38,2,1,Nurse,1,Single,2561,5355,
1608433,28,No,Travel_Rarely,1423,Maternity,1,3,Life Sciences,1,1,Male,72,2,1,Other,3,Divorced,1563,12530,
1768732,28,No,Travel_Frequently,467,Cardiology,7,3,Life Sciences,1,3,Male,55,3,2,Nurse,1,Single,4898,11827,
1255286,49,No,Travel_Rarely,271,Maternity,3,2,Medical,1,3,Female,43,2,2,Nurse,1,Married,4789,23070,
1476766,29,No,Travel_Frequently,410,Maternity,2,1,Life Sciences,1,4,Female,97,3,1,Nurse,2,Married,3180,4668,
1503842,28,No,Travel_Rarely,1083,Maternity,29,1,Life Sciences,1,3,Male,96,1,2,Therapist,2,Married,6549,3173,
1285005,33,No,Travel_Rarely,516,Maternity,8,5,Life Sciences,1,4,Male,69,3,2,Nurse,3,Single,6388,22049,
1700420,32,No,Travel_Rarely,495,Neurology,10,3,Medical,1,3,Male,64,3,3,Other,4,Single,11244,21072,
1787068,54,No,Travel_Frequently,1050,Neurology,11,4,Medical,1,2,Female,87,3,4,Other,4,Divorced,16032,24456,
1512296,29,Yes,Travel_Rarely,224,Maternity,1,4,Technical Degree,1,1,Male,100,2,1,Other,1,Single,2362,7568,
1225168,44,No,Travel_Rarely,136,Maternity,28,3,Life Sciences,1,4,Male,32,3,4,Administrative,1,Married,16328,22074,
1185178,39,No,Travel_Rarely,1089,Neurology,6,3,Life Sciences,1,2,Female,32,3,3,Therapist,2,Single,8376,9150,
